x,y,test,timesteps_after_reftime
2021-01-01 15:08:00,139.0535654226195,3.0,908
2021-01-01 15:08:00,143.34124293611995,4.0,908
2021-01-01 15:08:00,238.61147592990912,5.0,908
2021-01-01 15:08:00,113.8355538590856,6.0,908
2021-01-01 15:08:00,119.30994409130098,7.0,908
2021-01-01 15:08:00,195.29296953713148,8.0,908
2021-01-01 15:08:00,246.68511728980428,9.0,908
2021-01-01 15:08:00,194.28785092324927,10.0,908
2021-01-01 15:09:00,158.2614294458089,1.0,909
2021-01-01 15:09:00,155.49153325423617,2.0,909
2021-01-01 15:09:00,138.16584059961073,3.0,909
2021-01-01 15:09:00,143.97362475788523,4.0,909
2021-01-01 15:09:00,240.0085248309597,5.0,909
2021-01-01 15:09:00,113.0233369204488,6.0,909
2021-01-01 15:09:00,120.5203286457799,7.0,909
2021-01-01 15:09:00,195.1352892974886,8.0,909
2021-01-01 15:09:00,249.86568504024817,9.0,909
2021-01-01 15:09:00,193.29280744219813,10.0,909
2021-01-01 15:10:00,158.9078569221123,1.0,910
2021-01-01 15:10:00,158.6696007834705,2.0,910
2021-01-01 15:10:00,137.2728554112577,3.0,910
2021-01-01 15:10:00,144.608,4.0,910
2021-01-01 15:10:00,241.425,5.0,910
2021-01-01 15:10:00,112.264,6.0,910
2021-01-01 15:10:00,121.85306365567054,7.0,910
2021-01-01 15:10:00,195.5,8.0,910
2021-01-01 15:10:00,252.0,9.0,910
2021-01-01 15:10:00,192.0,10.0,910
2021-01-01 15:11:00,159.50189725997353,1.0,911
2021-01-01 15:11:00,161.91497629703542,2.0,911
2021-01-01 15:11:00,136.37659311467948,3.0,911
2021-01-01 15:11:00,145.23968282063353,4.0,911
2021-01-01 15:11:00,242.8556703215784,5.0,911
2021-01-01 15:11:00,111.5351310900504,6.0,911
2021-01-01 15:11:00,123.29539989432377,7.0,911
2021-01-01 15:11:00,196.46956619073887,8.0,911
2021-01-01 15:11:00,253.00500350928905,9.0,911
2021-01-01 15:11:00,190.38017021404735,10.0,911
2021-01-01 15:12:00,160.01940598017535,1.0,912
2021-01-01 15:12:00,165.20664030878547,2.0,912
2021-01-01 15:12:00,135.47903696699524,3.0,912
2021-01-01 15:12:00,145.8672115719512,4.0,912
2021-01-01 15:12:00,244.28561359549815,5.0,912
2021-01-01 15:12:00,110.82930544385869,6.0,912
2021-01-01 15:12:00,124.83458813509054,7.0,912
2021-01-01 15:12:00,197.97762775434407,8.0,912
2021-01-01 15:12:00,252.97955310855025,9.0,912
2021-01-01 15:12:00,188.4694029656236,10.0,912
2021-01-01 15:13:00,160.43623860350073,1.0,913
2021-01-01 15:13:00,168.52357333257527,2.0,913
2021-01-01 15:13:00,134.58217022532412,3.0,913
2021-01-01 15:13:00,146.48993065461724,4.0,913
2021-01-01 15:13:00,245.69748485037653,5.0,913
2021-01-01 15:13:00,110.14284512992046,6.0,913
2021-01-01 15:13:00,126.45787915132172,7.0,913
2021-01-01 15:13:00,199.9206184100959,8.0,913
2021-01-01 15:13:00,252.06798538827005,9.0,913
2021-01-01 15:13:00,186.3201189519848,10.0,913
2021-01-01 15:14:00,160.7282506507325,1.0,914
2021-01-01 15:14:00,171.84475588225936,2.0,914
2021-01-01 15:14:00,133.68797614678522,3.0,914
2021-01-01 15:14:00,147.10718446929604,4.0,914
2021-01-01 15:14:00,247.07393911483055,5.0,914
2021-01-01 15:14:00,109.47207221673136,6.0,914
2021-01-01 15:14:00,128.15252371636828,7.0,914
2021-01-01 15:14:00,202.19497187727447,8.0,914
2021-01-01 15:14:00,250.41463693893465,9.0,914
2021-01-01 15:14:00,183.98473887038693,10.0,914
2021-01-01 15:15:00,160.87129764265364,1.0,915
2021-01-01 15:15:00,175.14916847169232,2.0,915
2021-01-01 15:15:00,132.79843798849768,3.0,915
2021-01-01 15:15:00,147.7183174166521,4.0,915
2021-01-01 15:15:00,248.39763141747756,5.0,915
2021-01-01 15:15:00,108.81330877278698,6.0,915
2021-01-01 15:15:00,129.90577260358108,7.0,915
2021-01-01 15:15:00,204.69712187516004,8.0,915
2021-01-01 15:15:00,248.1638443510305,9.0,915
2021-01-01 15:15:00,181.51568341808613,10.0,915
2021-01-01 15:16:00,160.8412351000469,1.0,916
2021-01-01 15:16:00,178.41579161472868,2.0,916
2021-01-01 15:16:00,131.91553900758063,3.0,916
2021-01-01 15:16:00,148.32267389734952,4.0,916
